queryName;queryId;matchName;matchId;guildId;guildName;reference;graph
Rhabditidae;NA;Pellioditis;"c(""NCBITaxon:35555"", ""NCBI:35555"", ""https://tree.opentreeoflife.org/opentree/ottol@1089838"", ""GBIF:4281896"")";ECOCORE:00000098;bacterivore;NA;onto:implicit
Rhabditidae;NA;Pellioditis;"c(""NCBITaxon:35555"", ""NCBI:35555"", ""https://tree.opentreeoflife.org/opentree/ottol@1089838"", ""GBIF:4281896"")";SFWO:0000061;microbivore;NA;onto:implicit
Rhabditidae;NA;Rhabditis;"c(""NCBITaxon:6244"", ""NCBI:6244"", ""https://tree.opentreeoflife.org/opentree/ottol@920944"", ""GBIF:2279676"")";ECOCORE:00000010;heterotroph;NA;onto:implicit
Rhabditidae;NA;Rhabditis;"c(""NCBITaxon:6244"", ""NCBI:6244"", ""https://tree.opentreeoflife.org/opentree/ottol@920944"", ""GBIF:2279676"")";SFWO:0000512;microphytophage;NA;onto:implicit
Rhabditidae;NA;Rhabditis;"c(""NCBITaxon:6244"", ""NCBI:6244"", ""https://tree.opentreeoflife.org/opentree/ottol@920944"", ""GBIF:2279676"")";ECOCORE:00000098;bacterivore;NA;onto:implicit
Rhabditidae;NA;Rhabditis;"c(""NCBITaxon:6244"", ""NCBI:6244"", ""https://tree.opentreeoflife.org/opentree/ottol@920944"", ""GBIF:2279676"")";SFWO:0000061;microbivore;NA;onto:implicit
Rhabditidae;NA;Mesorhabditis;"c(""NCBITaxon:53475"", ""NCBI:53475"", ""https://tree.opentreeoflife.org/opentree/ottol@854390"", ""GBIF:2283674"")";ECOCORE:00000010;heterotroph;NA;onto:implicit
Rhabditidae;NA;Mesorhabditis;"c(""NCBITaxon:53475"", ""NCBI:53475"", ""https://tree.opentreeoflife.org/opentree/ottol@854390"", ""GBIF:2283674"")";SFWO:0000512;microphytophage;NA;onto:implicit
Rhabditidae;NA;Mesorhabditis;"c(""NCBITaxon:53475"", ""NCBI:53475"", ""https://tree.opentreeoflife.org/opentree/ottol@854390"", ""GBIF:2283674"")";ECOCORE:00000098;bacterivore;NA;onto:implicit
Rhabditidae;NA;Mesorhabditis;"c(""NCBITaxon:53475"", ""NCBI:53475"", ""https://tree.opentreeoflife.org/opentree/ottol@854390"", ""GBIF:2283674"")";SFWO:0000061;microbivore;NA;onto:implicit
Rhabditidae;NA;Protorhabditis;"c(""NCBITaxon:96770"", ""NCBI:96770"", ""GBIF:2283654"", ""https://tree.opentreeoflife.org/opentree/ottol@3587969"")";ECOCORE:00000010;heterotroph;NA;onto:implicit
Rhabditidae;NA;Protorhabditis;"c(""NCBITaxon:96770"", ""NCBI:96770"", ""GBIF:2283654"", ""https://tree.opentreeoflife.org/opentree/ottol@3587969"")";SFWO:0000512;microphytophage;NA;onto:implicit
Rhabditidae;NA;Protorhabditis;"c(""NCBITaxon:96770"", ""NCBI:96770"", ""GBIF:2283654"", ""https://tree.opentreeoflife.org/opentree/ottol@3587969"")";ECOCORE:00000098;bacterivore;NA;onto:implicit
Rhabditidae;NA;Protorhabditis;"c(""NCBITaxon:96770"", ""NCBI:96770"", ""GBIF:2283654"", ""https://tree.opentreeoflife.org/opentree/ottol@3587969"")";SFWO:0000061;microbivore;NA;onto:implicit
Rhabdolaimidae;NA;Rhabdolaimus;"c(""NCBITaxon:452275"", ""NCBI:452275"", ""GBIF:2283127"", ""https://tree.opentreeoflife.org/opentree/ottol@893537"")";ECOCORE:00000010;heterotroph;NA;onto:implicit
Rhabdolaimidae;NA;Rhabdolaimus;"c(""NCBITaxon:452275"", ""NCBI:452275"", ""GBIF:2283127"", ""https://tree.opentreeoflife.org/opentree/ottol@893537"")";SFWO:0000512;microphytophage;NA;onto:implicit
Rhabdolaimidae;NA;Rhabdolaimus;"c(""NCBITaxon:452275"", ""NCBI:452275"", ""GBIF:2283127"", ""https://tree.opentreeoflife.org/opentree/ottol@893537"")";ECOCORE:00000098;bacterivore;NA;onto:implicit
