queryName;queryId;matchName;matchId;dietId;dietName;reference;graph
Plectosphaerellaceae;NA;Verticillium;"c(""NCBITaxon:1036719"", ""IF:10400"", ""NCBITaxon:5106"", ""GBIF:2513784"", ""NCBI:1036719"", ""https://tree.opentreeoflife.org/opentree/ottol@365693"", ""NCBI:5106"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Verticillium;"c(""NCBITaxon:1036719"", ""IF:10400"", ""NCBITaxon:5106"", ""GBIF:2513784"", ""NCBI:1036719"", ""https://tree.opentreeoflife.org/opentree/ottol@365693"", ""NCBI:5106"")";SFWO:0000520;parasitic;NA;onto:implicit
Plectosphaerellaceae;NA;Verticillium;"c(""NCBITaxon:1036719"", ""IF:10400"", ""NCBITaxon:5106"", ""GBIF:2513784"", ""NCBI:1036719"", ""https://tree.opentreeoflife.org/opentree/ottol@365693"", ""NCBI:5106"")";SFWO:0000527;pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Verticillium;"c(""NCBITaxon:1036719"", ""IF:10400"", ""NCBITaxon:5106"", ""GBIF:2513784"", ""NCBI:1036719"", ""https://tree.opentreeoflife.org/opentree/ottol@365693"", ""NCBI:5106"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Brunneomyces;"c(""NCBITaxon:2082604"", ""IF:811471"", ""NCBI:2082604"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Plectosphaerella;"c(""NCBITaxon:40657"", ""IF:4197"", ""NCBI:40657"", ""GBIF:2574420"", ""https://tree.opentreeoflife.org/opentree/ottol@193224"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Plectosphaerella;"c(""NCBITaxon:40657"", ""IF:4197"", ""NCBI:40657"", ""GBIF:2574420"", ""https://tree.opentreeoflife.org/opentree/ottol@193224"")";SFWO:0000520;parasitic;NA;onto:implicit
Plectosphaerellaceae;NA;Plectosphaerella;"c(""NCBITaxon:40657"", ""IF:4197"", ""NCBI:40657"", ""GBIF:2574420"", ""https://tree.opentreeoflife.org/opentree/ottol@193224"")";SFWO:0000527;pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Plectosphaerella;"c(""NCBITaxon:40657"", ""IF:4197"", ""NCBI:40657"", ""GBIF:2574420"", ""https://tree.opentreeoflife.org/opentree/ottol@193224"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Lectera;"c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Lectera;"c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")";SFWO:0000520;parasitic;NA;onto:implicit
Plectosphaerellaceae;NA;Lectera;"c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")";SFWO:0000527;pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Lectera;"c(""NCBITaxon:1208924"", ""IF:550041"", ""https://tree.opentreeoflife.org/opentree/ottol@683083"", ""GBIF:7747754"", ""NCBI:1208924"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Paragibellulopsis;"c(""NCBITaxon:2716912"", ""IF:828060"", ""NCBI:2716912"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Sodiomyces;"c(""NCBITaxon:1401161"", ""IF:829354"", ""NCBI:1401161"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Musicillium;"c(""NCBITaxon:465088"", ""IF:510696"", ""GBIF:2569175"", ""https://tree.opentreeoflife.org/opentree/ottol@760825"", ""NCBI:465088"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Musicillium;"c(""NCBITaxon:465088"", ""IF:510696"", ""GBIF:2569175"", ""https://tree.opentreeoflife.org/opentree/ottol@760825"", ""NCBI:465088"")";SFWO:0000520;parasitic;NA;onto:implicit
Plectosphaerellaceae;NA;Musicillium;"c(""NCBITaxon:465088"", ""IF:510696"", ""GBIF:2569175"", ""https://tree.opentreeoflife.org/opentree/ottol@760825"", ""NCBI:465088"")";SFWO:0000527;pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Musicillium;"c(""NCBITaxon:465088"", ""IF:510696"", ""GBIF:2569175"", ""https://tree.opentreeoflife.org/opentree/ottol@760825"", ""NCBI:465088"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Acrostalagmus;"c(""NCBITaxon:461148"", ""IF:7044"", ""NCBI:461148"", ""https://tree.opentreeoflife.org/opentree/ottol@179473"", ""GBIF:2560464"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Acrostalagmus;"c(""NCBITaxon:461148"", ""IF:7044"", ""NCBI:461148"", ""https://tree.opentreeoflife.org/opentree/ottol@179473"", ""GBIF:2560464"")";SFWO:0000539;endophytic;NA;onto:implicit
Plectosphaerellaceae;NA;Chordomyces;"c(""NCBITaxon:1654916"", ""IF:811265"", ""NCBI:1654916"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Gibellulopsis;"c(""NCBITaxon:398412"", ""IF:8331"", ""GBIF:2569087"", ""NCBI:398412"", ""https://tree.opentreeoflife.org/opentree/ottol@724689"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Gibellulopsis;"c(""NCBITaxon:398412"", ""IF:8331"", ""GBIF:2569087"", ""NCBI:398412"", ""https://tree.opentreeoflife.org/opentree/ottol@724689"")";SFWO:0000520;parasitic;NA;onto:implicit
Plectosphaerellaceae;NA;Gibellulopsis;"c(""NCBITaxon:398412"", ""IF:8331"", ""GBIF:2569087"", ""NCBI:398412"", ""https://tree.opentreeoflife.org/opentree/ottol@724689"")";SFWO:0000527;pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Gibellulopsis;"c(""NCBITaxon:398412"", ""IF:8331"", ""GBIF:2569087"", ""NCBI:398412"", ""https://tree.opentreeoflife.org/opentree/ottol@724689"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Longitudinalis;"c(""NCBITaxon:2517303"", ""IF:553099"", ""NCBI:2517303"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Phialoparvum;"c(""NCBITaxon:2614221"", ""IF:828063"", ""NCBI:2614221"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Furcasterigmium;"c(""NCBITaxon:2710535"", ""IF:828041"", ""GBIF:10811310"", ""NCBI:2710535"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Musidium;"c(""NCBITaxon:2716810"", ""IF:828045"", ""NCBI:2716810"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Musidium;"c(""NCBITaxon:2716810"", ""IF:828045"", ""NCBI:2716810"")";SFWO:0000520;parasitic;NA;onto:implicit
Plectosphaerellaceae;NA;Musidium;"c(""NCBITaxon:2716810"", ""IF:828045"", ""NCBI:2716810"")";SFWO:0000527;pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Musidium;"c(""NCBITaxon:2716810"", ""IF:828045"", ""NCBI:2716810"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Plectosphaerellaceae;NA;Brunneochlamydosporium;"c(""NCBITaxon:2716904"", ""IF:828053"", ""NCBI:2716904"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Chlamydosporiella;"c(""NCBITaxon:2717151"", ""IF:828069"", ""NCBI:2717151"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Stachylidium;"c(""NCBITaxon:796327"", ""IF:10053"", ""GBIF:2565450"", ""NCBI:796327"", ""https://tree.opentreeoflife.org/opentree/ottol@420577"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Plectosphaerellaceae;NA;Stachylidium;"c(""NCBITaxon:796327"", ""IF:10053"", ""GBIF:2565450"", ""NCBI:796327"", ""https://tree.opentreeoflife.org/opentree/ottol@420577"")";SFWO:0000520;parasitic;NA;onto:implicit
Plectosphaerellaceae;NA;Stachylidium;"c(""NCBITaxon:796327"", ""IF:10053"", ""GBIF:2565450"", ""NCBI:796327"", ""https://tree.opentreeoflife.org/opentree/ottol@420577"")";SFWO:0000522;animal-parasitic;NA;onto:implicit
Atheliaceae;NA;Athelia;"c(""NCBITaxon:5309"", ""IF:17118"", ""GBIF:2522997"", ""https://tree.opentreeoflife.org/opentree/ottol@633297"", ""NCBI:5309"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Atheliaceae;NA;Athelia;"c(""NCBITaxon:5309"", ""IF:17118"", ""GBIF:2522997"", ""https://tree.opentreeoflife.org/opentree/ottol@633297"", ""NCBI:5309"")";SFWO:0000520;parasitic;NA;onto:implicit
Atheliaceae;NA;Athelia;"c(""NCBITaxon:5309"", ""IF:17118"", ""GBIF:2522997"", ""https://tree.opentreeoflife.org/opentree/ottol@633297"", ""NCBI:5309"")";SFWO:0000524;lichen-parasitic;NA;onto:implicit
Atheliaceae;NA;Digitatispora;"c(""NCBITaxon:1585793"", ""IF:17512"", ""https://tree.opentreeoflife.org/opentree/ottol@4106572"", ""NCBI:1585793"", ""GBIF:2554201"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Atheliaceae;NA;Fibulomyces;"c(""NCBITaxon:652661"", ""IF:17587"", ""NCBI:652661"", ""GBIF:2554166"", ""https://tree.opentreeoflife.org/opentree/ottol@226366"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Atheliaceae;NA;Leptosporomyces;"c(""NCBITaxon:467956"", ""IF:17952"", ""https://tree.opentreeoflife.org/opentree/ottol@330730"", ""NCBI:467956"", ""GBIF:2554207"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Atheliaceae;NA;Pteridomyces;"c(""NCBITaxon:2081366"", ""IF:25480"", ""GBIF:2519066"", ""https://tree.opentreeoflife.org/opentree/ottol@4106557"", ""NCBI:2081366"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Atheliaceae;NA;Taeniospora;"c(""NCBITaxon:2081367"", ""IF:10173"", ""NCBI:2081367"", ""https://tree.opentreeoflife.org/opentree/ottol@4106545"", ""GBIF:2554177"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Atheliaceae;NA;Lyoathelia;"c(""NCBITaxon:2725144"", ""IF:28804"", ""GBIF:2554312"", ""NCBI:2725144"", ""https://tree.opentreeoflife.org/opentree/ottol@4106565"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Atheliaceae;NA;Irpicodon;"c(""NCBITaxon:341556"", ""IF:17863"", ""NCBI:341556"", ""https://tree.opentreeoflife.org/opentree/ottol@1070821"", ""GBIF:2525124"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pleosporaceae;NA;Bipolaris;"c(""NCBITaxon:33194"", ""IF:7375"", ""https://tree.opentreeoflife.org/opentree/ottol@432347"", ""NCBI:33194"", ""GBIF:2617116"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Bipolaris;"c(""NCBITaxon:33194"", ""IF:7375"", ""https://tree.opentreeoflife.org/opentree/ottol@432347"", ""NCBI:33194"", ""GBIF:2617116"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Bipolaris;"c(""NCBITaxon:33194"", ""IF:7375"", ""https://tree.opentreeoflife.org/opentree/ottol@432347"", ""NCBI:33194"", ""GBIF:2617116"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Bipolaris;"c(""NCBITaxon:33194"", ""IF:7375"", ""https://tree.opentreeoflife.org/opentree/ottol@432347"", ""NCBI:33194"", ""GBIF:2617116"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Stemphylium;"c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Stemphylium;"c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Stemphylium;"c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Stemphylium;"c(""NCBITaxon:95729"", ""IF:10081"", ""GBIF:2592424"", ""NCBI:95729"", ""https://tree.opentreeoflife.org/opentree/ottol@548234"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Curvularia;"c(""NCBITaxon:5502"", ""IF:7847"", ""NCBI:5502"", ""https://tree.opentreeoflife.org/opentree/ottol@838975"", ""GBIF:2569225"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Curvularia;"c(""NCBITaxon:5502"", ""IF:7847"", ""NCBI:5502"", ""https://tree.opentreeoflife.org/opentree/ottol@838975"", ""GBIF:2569225"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Curvularia;"c(""NCBITaxon:5502"", ""IF:7847"", ""NCBI:5502"", ""https://tree.opentreeoflife.org/opentree/ottol@838975"", ""GBIF:2569225"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Curvularia;"c(""NCBITaxon:5502"", ""IF:7847"", ""NCBI:5502"", ""https://tree.opentreeoflife.org/opentree/ottol@838975"", ""GBIF:2569225"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Pleospora;"c(""NCBITaxon:28557"", ""IF:4233"", ""GBIF:2575791"", ""NCBI:28557"", ""https://tree.opentreeoflife.org/opentree/ottol@392284"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Pleospora;"c(""NCBITaxon:28557"", ""IF:4233"", ""GBIF:2575791"", ""NCBI:28557"", ""https://tree.opentreeoflife.org/opentree/ottol@392284"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Pleospora;"c(""NCBITaxon:28557"", ""IF:4233"", ""GBIF:2575791"", ""NCBI:28557"", ""https://tree.opentreeoflife.org/opentree/ottol@392284"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Pleospora;"c(""NCBITaxon:28557"", ""IF:4233"", ""GBIF:2575791"", ""NCBI:28557"", ""https://tree.opentreeoflife.org/opentree/ottol@392284"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Neocamarosporium;"c(""NCBITaxon:1508285"", ""IF:808949"", ""GBIF:7428162"", ""NCBI:1508285"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pleosporaceae;NA;Edenia;"c(""NCBITaxon:525236"", ""IF:510872"", ""https://tree.opentreeoflife.org/opentree/ottol@544746"", ""GBIF:2616100"", ""NCBI:525236"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Edenia;"c(""NCBITaxon:525236"", ""IF:510872"", ""https://tree.opentreeoflife.org/opentree/ottol@544746"", ""GBIF:2616100"", ""NCBI:525236"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Edenia;"c(""NCBITaxon:525236"", ""IF:510872"", ""https://tree.opentreeoflife.org/opentree/ottol@544746"", ""GBIF:2616100"", ""NCBI:525236"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Edenia;"c(""NCBITaxon:525236"", ""IF:510872"", ""https://tree.opentreeoflife.org/opentree/ottol@544746"", ""GBIF:2616100"", ""NCBI:525236"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Pyrenophora;"c(""NCBITaxon:5027"", ""IF:4596"", ""https://tree.opentreeoflife.org/opentree/ottol@646185"", ""NCBI:5027"", ""GBIF:2598533"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Pyrenophora;"c(""NCBITaxon:5027"", ""IF:4596"", ""https://tree.opentreeoflife.org/opentree/ottol@646185"", ""NCBI:5027"", ""GBIF:2598533"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Pyrenophora;"c(""NCBITaxon:5027"", ""IF:4596"", ""https://tree.opentreeoflife.org/opentree/ottol@646185"", ""NCBI:5027"", ""GBIF:2598533"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Pyrenophora;"c(""NCBITaxon:5027"", ""IF:4596"", ""https://tree.opentreeoflife.org/opentree/ottol@646185"", ""NCBI:5027"", ""GBIF:2598533"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Alternaria;"c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Alternaria;"c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Alternaria;"c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Alternaria;"c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Alternaria;"c(""NCBITaxon:5598"", ""IF:7106"", ""https://tree.opentreeoflife.org/opentree/ottol@464790"", ""NCBI:5598"", ""GBIF:2616104"")";SFWO:0000521;plant-parasitic;NA;onto:implicit
Pleosporaceae;NA;Sinomyces;"c(""NCBITaxon:1188053"", ""IF:513490"", ""https://tree.opentreeoflife.org/opentree/ottol@1042446"", ""NCBI:1188053"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pleosporaceae;NA;Exserohilum;"c(""NCBITaxon:91493"", ""IF:8241"", ""https://tree.opentreeoflife.org/opentree/ottol@512833"", ""GBIF:2616959"", ""NCBI:91493"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Exserohilum;"c(""NCBITaxon:91493"", ""IF:8241"", ""https://tree.opentreeoflife.org/opentree/ottol@512833"", ""GBIF:2616959"", ""NCBI:91493"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Exserohilum;"c(""NCBITaxon:91493"", ""IF:8241"", ""https://tree.opentreeoflife.org/opentree/ottol@512833"", ""GBIF:2616959"", ""NCBI:91493"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Exserohilum;"c(""NCBITaxon:91493"", ""IF:8241"", ""https://tree.opentreeoflife.org/opentree/ottol@512833"", ""GBIF:2616959"", ""NCBI:91493"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Drechslera;"c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Drechslera;"c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Drechslera;"c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Drechslera;"c(""NCBITaxon:33198"", ""IF:8103"", ""GBIF:2587966"", ""NCBI:33198"", ""https://tree.opentreeoflife.org/opentree/ottol@432344"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Comoclathris;"c(""NCBITaxon:1342378"", ""IF:1198"", ""https://tree.opentreeoflife.org/opentree/ottol@4078978"", ""NCBI:1342378"", ""GBIF:2613590"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pleosporaceae;NA;Paradendryphiella;"c(""NCBITaxon:1342520"", ""IF:803750"", ""https://tree.opentreeoflife.org/opentree/ottol@4930714"", ""GBIF:7831941"", ""NCBI:1342520"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Paradendryphiella;"c(""NCBITaxon:1342520"", ""IF:803750"", ""https://tree.opentreeoflife.org/opentree/ottol@4930714"", ""GBIF:7831941"", ""NCBI:1342520"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Paradendryphiella;"c(""NCBITaxon:1342520"", ""IF:803750"", ""https://tree.opentreeoflife.org/opentree/ottol@4930714"", ""GBIF:7831941"", ""NCBI:1342520"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Paradendryphiella;"c(""NCBITaxon:1342520"", ""IF:803750"", ""https://tree.opentreeoflife.org/opentree/ottol@4930714"", ""GBIF:7831941"", ""NCBI:1342520"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Dichotomophthora;"c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Dichotomophthora;"c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Dichotomophthora;"c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Dichotomophthora;"c(""NCBITaxon:467309"", ""IF:530321"", ""https://tree.opentreeoflife.org/opentree/ottol@645086"", ""GBIF:5258287"", ""NCBI:467309"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Johnalcornia;"c(""NCBITaxon:1545805"", ""IF:807731"", ""NCBI:1545805"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Johnalcornia;"c(""NCBITaxon:1545805"", ""IF:807731"", ""NCBI:1545805"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Johnalcornia;"c(""NCBITaxon:1545805"", ""IF:807731"", ""NCBI:1545805"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Johnalcornia;"c(""NCBITaxon:1545805"", ""IF:807731"", ""NCBI:1545805"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Neoplatysporoides;"c(""NCBITaxon:1671270"", ""IF:812439"", ""NCBI:1671270"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pleosporaceae;NA;Decorospora;"c(""NCBITaxon:184977"", ""IF:28671"", ""https://tree.opentreeoflife.org/opentree/ottol@240435"", ""NCBI:184977"", ""GBIF:2616366"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pleosporaceae;NA;Dimorphosporicola;"c(""NCBITaxon:1912354"", ""IF:816148"", ""NCBI:1912354"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pleosporaceae;NA;Tamaricicola;"c(""NCBITaxon:2043607"", ""IF:552087"", ""NCBI:2043607"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Pleosporaceae;NA;Sulcispora;"c(""NCBITaxon:2234117"", ""IF:39796"", ""https://tree.opentreeoflife.org/opentree/ottol@4077724"", ""NCBI:2234117"", ""GBIF:4895095"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Pleosporaceae;NA;Sulcispora;"c(""NCBITaxon:2234117"", ""IF:39796"", ""https://tree.opentreeoflife.org/opentree/ottol@4077724"", ""NCBI:2234117"", ""GBIF:4895095"")";SFWO:0000520;parasitic;NA;onto:implicit
Pleosporaceae;NA;Sulcispora;"c(""NCBITaxon:2234117"", ""IF:39796"", ""https://tree.opentreeoflife.org/opentree/ottol@4077724"", ""NCBI:2234117"", ""GBIF:4895095"")";SFWO:0000527;pathogenic;NA;onto:implicit
Pleosporaceae;NA;Sulcispora;"c(""NCBITaxon:2234117"", ""IF:39796"", ""https://tree.opentreeoflife.org/opentree/ottol@4077724"", ""NCBI:2234117"", ""GBIF:4895095"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Pleosporaceae;NA;Typhicola;"c(""NCBITaxon:2524049"", ""IF:829599"", ""NCBI:2524049"")";SFWO:0000481;saprotrophic;NA;onto:implicit
Nectriaceae;NA;Calonectria;"c(""NCBITaxon:57138"", ""IF:746"", ""NCBI:57138"", ""https://tree.opentreeoflife.org/opentree/ottol@412519"", ""GBIF:2560832"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Nectriaceae;NA;Calonectria;"c(""NCBITaxon:57138"", ""IF:746"", ""NCBI:57138"", ""https://tree.opentreeoflife.org/opentree/ottol@412519"", ""GBIF:2560832"")";SFWO:0000520;parasitic;NA;onto:implicit
Nectriaceae;NA;Calonectria;"c(""NCBITaxon:57138"", ""IF:746"", ""NCBI:57138"", ""https://tree.opentreeoflife.org/opentree/ottol@412519"", ""GBIF:2560832"")";SFWO:0000527;pathogenic;NA;onto:implicit
Nectriaceae;NA;Calonectria;"c(""NCBITaxon:57138"", ""IF:746"", ""NCBI:57138"", ""https://tree.opentreeoflife.org/opentree/ottol@412519"", ""GBIF:2560832"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Nectriaceae;NA;Nectria;"c(""NCBITaxon:5133"", ""NCBITaxon:207766"", ""IF:3431"", ""https://tree.opentreeoflife.org/opentree/ottol@409105"", ""NCBI:207766"", ""NCBI:5133"", ""GBIF:2560952"")";SFWO:0000489;symbiotrophic;NA;onto:implicit
Nectriaceae;NA;Nectria;"c(""NCBITaxon:5133"", ""NCBITaxon:207766"", ""IF:3431"", ""https://tree.opentreeoflife.org/opentree/ottol@409105"", ""NCBI:207766"", ""NCBI:5133"", ""GBIF:2560952"")";SFWO:0000520;parasitic;NA;onto:implicit
Nectriaceae;NA;Nectria;"c(""NCBITaxon:5133"", ""NCBITaxon:207766"", ""IF:3431"", ""https://tree.opentreeoflife.org/opentree/ottol@409105"", ""NCBI:207766"", ""NCBI:5133"", ""GBIF:2560952"")";SFWO:0000527;pathogenic;NA;onto:implicit
Nectriaceae;NA;Nectria;"c(""NCBITaxon:5133"", ""NCBITaxon:207766"", ""IF:3431"", ""https://tree.opentreeoflife.org/opentree/ottol@409105"", ""NCBI:207766"", ""NCBI:5133"", ""GBIF:2560952"")";SFWO:0000529;plant-pathogenic;NA;onto:implicit
Nectriaceae;NA;Nectria <ascomycete fungi>;NCBITaxon:5133;SFWO:0000489;symbiotrophic;NA;onto:implicit
