"finest_name","kingdom","phylum","class","order","family","genus","species","community"
"Acidobacteriales::Cluster_185","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Rhizobacter bergeniae::Cluster_297","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","Rhizobacter bergeniae","bacteria"
"Gemmatimonas::Cluster_306","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Chitinophagaceae::Cluster_337","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Roseiflexaceae::Cluster_504","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","unassigned","unassigned","bacteria"
"Gemmatimonadaceae::Cluster_509","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","unassigned","unassigned","bacteria"
"Roseiflexaceae::Cluster_254","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","unassigned","unassigned","bacteria"
"Bryobacter::Cluster_267","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Gemmatimonadaceae::Cluster_274","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","unassigned","unassigned","bacteria"
"Roseiflexaceae::Cluster_371","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","unassigned","unassigned","bacteria"
"JG30-KF-CM45::Cluster_280","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"JG30-KF-CM45::Cluster_282","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_435","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Acidobacteriales::Cluster_437","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Sphingomonas::Cluster_33","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Flavobacterium::Cluster_600","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unassigned","bacteria"
"Noviherbaspirillum::Cluster_616","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","unassigned","bacteria"
"Steroidobacter::Cluster_1027","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter","unassigned","bacteria"
"A4b::Cluster_1203","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","unassigned","unassigned","bacteria"
"Vicinamibacteraceae::Cluster_1395","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","unassigned","unassigned","bacteria"
"Serratia::Cluster_2298","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","unassigned","bacteria"
"Diplorickettsiaceae::Cluster_1743","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","unassigned","unassigned","bacteria"
"67-14::Cluster_2895","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Edaphobaculum::Cluster_460","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","unassigned","bacteria"
"Edaphobaculum::Cluster_485","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","unassigned","bacteria"
"SC-I-84::Cluster_450","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","unassigned","unassigned","bacteria"
"Ramlibacter::Cluster_508","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","unassigned","bacteria"
"Opitutus::Cluster_291","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","unassigned","bacteria"
"Bryobacter::Cluster_628","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Flavisolibacter swuensis::Cluster_528","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter swuensis","bacteria"
"Flaviaesturariibacter::Cluster_651","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","unassigned","bacteria"
"Bryobacter::Cluster_436","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"RB41::Cluster_445","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","unassigned","bacteria"
"Flavisolibacter ginsengisoli::Cluster_678","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter ginsengisoli","bacteria"
"Arenimonas::Cluster_286","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","unassigned","bacteria"
"Acidobacteriales::Cluster_144","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Ferruginibacter::Cluster_583","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","unassigned","bacteria"
"Gemmatimonadaceae::Cluster_696","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","unassigned","unassigned","bacteria"
"Candidatus Udaeobacter::Cluster_262","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","unassigned","bacteria"
"Chthoniobacter::Cluster_816","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","unassigned","bacteria"
"Rhodocyclaceae::Cluster_713","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","unassigned","unassigned","bacteria"
"KD4-96::Cluster_826","Bacteria","Chloroflexi","KD4-96","unassigned","unassigned","unassigned","unassigned","bacteria"
"Ferruginibacter::Cluster_824","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","unassigned","bacteria"
"Sphingomonas::Cluster_383","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Comamonadaceae::Cluster_719","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","unassigned","unassigned","bacteria"
"Bryobacter::Cluster_278","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Opitutus::Cluster_734","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","unassigned","bacteria"
"JGI 0001001-H03::Cluster_737","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","unassigned","bacteria"
"Bryobacter::Cluster_853","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Dyadobacter::Cluster_862","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","unassigned","bacteria"
"Vicinamibacterales::Cluster_869","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","unassigned","unassigned","unassigned","bacteria"
"Nitrospira::Cluster_970","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","unassigned","bacteria"
"Sphingomonas::Cluster_1135","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Candidatus Udaeobacter::Cluster_1086","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","unassigned","bacteria"
"RB41::Cluster_1031","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41","unassigned","bacteria"
"Ellin517::Cluster_1093","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","unassigned","bacteria"
"TRA3-20::Cluster_941","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20","unassigned","unassigned","bacteria"
"Aridibacter::Cluster_1327","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","unassigned","bacteria"
"Gemmatimonas::Cluster_1276","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Flavisolibacter::Cluster_1229","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","unassigned","bacteria"
"Pedosphaeraceae::Cluster_1393","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","unassigned","unassigned","bacteria"
"Bryobacter::Cluster_3114","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Flaviaesturariibacter::Cluster_2077","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter","unassigned","bacteria"
"Aridibacter::Cluster_1930","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","unassigned","bacteria"
"Opitutus::Cluster_2097","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","unassigned","bacteria"
"Oxalobacteraceae::Cluster_2002","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","unassigned","unassigned","bacteria"
"C0119::Cluster_3538","Bacteria","Chloroflexi","Ktedonobacteria","C0119","unassigned","unassigned","unassigned","bacteria"
"Gemmatimonas::Cluster_1441","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"11-24::Cluster_1722","Bacteria","Acidobacteriota","Blastocatellia","11-24","unassigned","unassigned","unassigned","bacteria"
"Massilia::Cluster_2062","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","unassigned","bacteria"
"Myxococcaceae::Cluster_626","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","unassigned","unassigned","bacteria"
"Acidobacteriales::Cluster_10","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_13","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"LWQ8::Cluster_3861","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","unassigned","unassigned","bacteria"
"Acidobacteriales::Cluster_145","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Gemmatimonas::Cluster_124","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Roseiflexaceae::Cluster_147","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","unassigned","unassigned","bacteria"
"Blastocatellaceae::Cluster_148","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","unassigned","unassigned","bacteria"
"Bryobacter::Cluster_83","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Gaiellales::Cluster_162","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Granulicella::Cluster_1137","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Granulicella","unassigned","bacteria"
"Candidatus Koribacter::Cluster_197","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter","unassigned","bacteria"
"Pseudolabrys::Cluster_206","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","unassigned","bacteria"
"Niastella::Cluster_207","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella","unassigned","bacteria"
"Sphingomonas::Cluster_213","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Vicinamibacteraceae::Cluster_214","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","unassigned","unassigned","bacteria"
"Niastella::Cluster_1071","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella","unassigned","bacteria"
"Bradyrhizobium::Cluster_226","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","unassigned","bacteria"
"WPS-2::Cluster_1080","Bacteria","WPS-2","unassigned","unassigned","unassigned","unassigned","unassigned","bacteria"
"C0119::Cluster_1082","Bacteria","Chloroflexi","Ktedonobacteria","C0119","unassigned","unassigned","unassigned","bacteria"
"Streptomyces::Cluster_420","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","unassigned","bacteria"
"Chthoniobacter::Cluster_1206","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","unassigned","bacteria"
"67-14::Cluster_416","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_305","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Sandaracinaceae::Cluster_1214","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Pseudomonas::Cluster_1216","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","unassigned","bacteria"
"Streptomyces::Cluster_318","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","unassigned","bacteria"
"A4b::Cluster_1325","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","unassigned","unassigned","bacteria"
"Mucilaginibacter::Cluster_452","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter","unassigned","bacteria"
"JGI 0001001-H03::Cluster_1295","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","unassigned","bacteria"
"Gaiellales::Cluster_324","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","unassigned","unassigned","unassigned","bacteria"
"Terrabacter::Cluster_268","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Terrabacter","unassigned","bacteria"
"Micropepsaceae::Cluster_325","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","unassigned","unassigned","bacteria"
"Aetherobacter rufus::Cluster_276","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter","Aetherobacter rufus","bacteria"
"Ellin6067::Cluster_277","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067","unassigned","bacteria"
"Bryobacter::Cluster_284","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"SC-I-84::Cluster_345","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","unassigned","unassigned","bacteria"
"Bryobacter::Cluster_477","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Acidibacter::Cluster_352","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","unassigned","Acidibacter","unassigned","bacteria"
"Acetobacteraceae::Cluster_356","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_1278","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Actinoplanes::Cluster_379","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","unassigned","bacteria"
"C0119::Cluster_570","Bacteria","Chloroflexi","Ktedonobacteria","C0119","unassigned","unassigned","unassigned","bacteria"
"Puia::Cluster_386","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","unassigned","bacteria"
"Sphingomonas::Cluster_517","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Acidobacteriales::Cluster_516","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","unassigned","unassigned","unassigned","bacteria"
"Burkholderia-Caballeronia-Paraburkholderia::Cluster_387","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","unassigned","bacteria"
"C0119::Cluster_742","Bacteria","Chloroflexi","Ktedonobacteria","C0119","unassigned","unassigned","unassigned","bacteria"
"BIrii41::Cluster_804","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Flavisolibacter::Cluster_775","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","unassigned","bacteria"
"Microscillaceae::Cluster_551","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Candidatus Solibacter::Cluster_782","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Bryobacter::Cluster_836","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Haliangium::Cluster_559","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Subgroup 10::Cluster_3339","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10","unassigned","bacteria"
"67-14::Cluster_25","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Gemmatimonas::Cluster_870","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Sandaracinaceae::Cluster_647","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Candidatus Paracaedibacter::Cluster_649","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Paracaedibacter","unassigned","bacteria"
"Jatrophihabitans::Cluster_1668","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans","unassigned","bacteria"
"BIrii41::Cluster_2231","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","unassigned","unassigned","bacteria"
"Ellin517::Cluster_1950","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin517","unassigned","bacteria"
"Puia::Cluster_903","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia","unassigned","bacteria"
"Segetibacter::Cluster_958","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter","unassigned","bacteria"
"Cyanobacteriales::Cluster_2233","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","unassigned","unassigned","unassigned","bacteria"
"Ellin516::Cluster_2303","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Ellin516","unassigned","bacteria"
"Conexibacter::Cluster_697","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter","unassigned","bacteria"
"Sandaracinaceae::Cluster_930","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Myxococcaceae::Cluster_1703","Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","unassigned","unassigned","bacteria"
"C0119::Cluster_990","Bacteria","Chloroflexi","Ktedonobacteria","C0119","unassigned","unassigned","unassigned","bacteria"
"Blastocatellaceae::Cluster_2004","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","unassigned","unassigned","bacteria"
"Chitinophaga filiformis::Cluster_2356","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","Chitinophaga filiformis","bacteria"
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium::Cluster_2033","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","unassigned","bacteria"
"Oxalophagus::Cluster_1062","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Oxalophagus","unassigned","bacteria"
"Occallatibacter::Cluster_1069","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Occallatibacter","unassigned","bacteria"
"Chitinophagaceae::Cluster_5981","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
"Haliangium::Cluster_1067","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","unassigned","bacteria"
"Oxalophagus oxalicus::Cluster_1136","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Oxalophagus","Oxalophagus oxalicus","bacteria"
"Noviherbaspirillum::Cluster_589","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","unassigned","bacteria"
"Candidatus Solibacter::Cluster_627","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Streptomyces::Cluster_1296","Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","unassigned","bacteria"
"Candidatus Solibacter::Cluster_631","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter","unassigned","bacteria"
"Acidothermus::Cluster_683","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","unassigned","bacteria"
"possible genus 04::Cluster_699","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 04","unassigned","bacteria"
"67-14::Cluster_921","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_1430","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Saccharimonadales::Cluster_1454","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","unassigned","unassigned","unassigned","bacteria"
"Bryobacter::Cluster_811","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter","unassigned","bacteria"
"Uliginosibacterium::Cluster_809","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","unassigned","bacteria"
"Devosia::Cluster_817","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","unassigned","bacteria"
"Flavobacterium::Cluster_202","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","unassigned","bacteria"
"Aquabacterium::Cluster_3250","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","unassigned","bacteria"
"Opitutus::Cluster_223","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus","unassigned","bacteria"
"Microscillaceae::Cluster_5938","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Subgroup 7::Cluster_287","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","unassigned","unassigned","unassigned","bacteria"
"Sandaracinaceae::Cluster_851","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Aridibacter::Cluster_858","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter","unassigned","bacteria"
"Flavisolibacter::Cluster_874","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","unassigned","bacteria"
"Microscillaceae::Cluster_408","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","unassigned","unassigned","bacteria"
"Crossiella::Cluster_462","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","unassigned","bacteria"
"Devosia::Cluster_3710","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","unassigned","bacteria"
"Sphingomonas::Cluster_526","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","unassigned","bacteria"
"Flavobacterium aquicola::Cluster_1719","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium aquicola","bacteria"
"Gemmatimonas::Cluster_556","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","unassigned","bacteria"
"Dyadobacter::Cluster_1992","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter","unassigned","bacteria"
"Herpetosiphon::Cluster_1870","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon","unassigned","bacteria"
"Cellulomonas pakistanensis::Cluster_1882","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas pakistanensis","bacteria"
"Sandaracinaceae::Cluster_5337","Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","unassigned","unassigned","bacteria"
"Flavisolibacter ginsengisoli::Cluster_1235","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter ginsengisoli","bacteria"
"Candidatus Koribacter::Cluster_1283","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Koribacteraceae","Candidatus Koribacter","unassigned","bacteria"
"Aetherobacter rufus::Cluster_1282","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Aetherobacter","Aetherobacter rufus","bacteria"
"Chitinophagaceae::Cluster_1191","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","unassigned","unassigned","bacteria"
