"finest_name","kingdom","phylum","class","order","family","genus","species","community"
"Coprinellus::Cluster_296","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","unassigned","fungi"
"Mucor fragilis::Cluster_298","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Mucoraceae","Mucor","Mucor fragilis","fungi"
"Pseudogymnoascus pannorum::Cluster_628","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudogymnoascus","Pseudogymnoascus pannorum","fungi"
"Fungi::Cluster_1148","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Agaricales::Cluster_121","Fungi","Basidiomycota","Agaricomycetes","Agaricales","unassigned","unassigned","unassigned","fungi"
"Paraconiothyrium thysanolaenae::Cluster_775","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraconiothyrium","Paraconiothyrium thysanolaenae","fungi"
"Pleosporales::Cluster_934","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Leotiomycetes::Cluster_527","Fungi","Ascomycota","Leotiomycetes","unassigned","unassigned","unassigned","unassigned","fungi"
"Pleosporales::Cluster_242","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Pezizaceae::Cluster_1551","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","unassigned","unassigned","fungi"
"Trichoderma tawa::Cluster_315","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma tawa","fungi"
"Helotiales::Cluster_314","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Exophiala equina::Cluster_156","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala equina","fungi"
"Scytalidium lignicola::Cluster_282","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium lignicola","fungi"
"Herpotrichiellaceae::Cluster_270","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","unassigned","unassigned","fungi"
"Saitozyma podzolica::Cluster_351","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma podzolica","fungi"
"Devriesia::Cluster_367","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Devriesia","unassigned","fungi"
"Venturiales::Cluster_396","Fungi","Ascomycota","Dothideomycetes","Venturiales","unassigned","unassigned","unassigned","fungi"
"Tylospora::Cluster_423","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Tylospora","unassigned","fungi"
"Glomeraceae::Cluster_516","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Pleosporales::Cluster_885","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_522","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Fungi::Cluster_238","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Dominikia iranica::Cluster_526","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","Dominikia iranica","fungi"
"Glomeraceae::Cluster_416","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Fungi::Cluster_901","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Coniocessia cruciformis::Cluster_181","Fungi","Ascomycota","Sordariomycetes","Xylariales","Coniocessiaceae","Coniocessia","Coniocessia cruciformis","fungi"
"Pleosporales::Cluster_964","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Pluteus multiformis::Cluster_414","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus multiformis","fungi"
"Annulohypoxylon::Cluster_16","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Annulohypoxylon","unassigned","fungi"
"Alternaria metachromatica::Cluster_71","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","Alternaria metachromatica","fungi"
"Fungi::Cluster_905","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Pleosporales::Cluster_17","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Roussoella thailandica::Cluster_798","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Thyridariaceae","Roussoella","Roussoella thailandica","fungi"
"Glomeraceae::Cluster_734","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Fungi::Cluster_739","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Hypocreales::Cluster_215","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unassigned","unassigned","unassigned","fungi"
"Phaeosphaeria::Cluster_83","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unassigned","fungi"
"Pyronemataceae::Cluster_84","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","unassigned","unassigned","fungi"
"Conocybe brachypodii::Cluster_259","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe brachypodii","fungi"
"Pluteus multiformis::Cluster_722","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus multiformis","fungi"
"Fungi::Cluster_397","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Dioszegia zsoltii_var._yunnanensis::Cluster_501","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Dioszegia","Dioszegia zsoltii_var._yunnanensis","fungi"
"Sigarispora arundinis::Cluster_287","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Sigarispora","Sigarispora arundinis","fungi"
"Pleosporaceae::Cluster_155","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","unassigned","unassigned","fungi"
"Pyrenochaetopsis leptospora::Cluster_48","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","Pyrenochaetopsis leptospora","fungi"
"Setophaeosphaeria badalingensis::Cluster_112","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Setophaeosphaeria","Setophaeosphaeria badalingensis","fungi"
"Cistella albidolutea::Cluster_145","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Cistella","Cistella albidolutea","fungi"
"Vishniacozyma victoriae::Cluster_125","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma victoriae","fungi"
"Ascomycota::Cluster_113","Fungi","Ascomycota","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Vishniacozyma tephrensis::Cluster_590","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma tephrensis","fungi"
"Heteroconium::Cluster_134","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Heteroconium","unassigned","fungi"
"Fungi::Cluster_520","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Monosporascus::Cluster_1344","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae","Monosporascus","unassigned","fungi"
"Glomeraceae::Cluster_802","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Archaeosporaceae::Cluster_1306","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unassigned","unassigned","fungi"
"Myriodontium keratinophilum::Cluster_761","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Myriodontium","Myriodontium keratinophilum","fungi"
"Apseudocercosporella trigonotidis::Cluster_124","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Apseudocercosporella","Apseudocercosporella trigonotidis","fungi"
"Sordariomycetes::Cluster_723","Fungi","Ascomycota","Sordariomycetes","unassigned","unassigned","unassigned","unassigned","fungi"
"Tremellales::Cluster_143","Fungi","Basidiomycota","Tremellomycetes","Tremellales","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_1427","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Archaeosporaceae::Cluster_1204","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unassigned","unassigned","fungi"
"Helotiales::Cluster_533","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Hypocreales::Cluster_836","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unassigned","unassigned","unassigned","fungi"
"Ascomycota::Cluster_129","Fungi","Ascomycota","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_1081","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_1449","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Chlamydocillium cyanophilum::Cluster_248","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales fam_Incertae_sedis","Chlamydocillium","Chlamydocillium cyanophilum","fungi"
"Herpotrichiellaceae::Cluster_96","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","unassigned","unassigned","fungi"
"Verticillium dahliae::Cluster_169","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Verticillium","Verticillium dahliae","fungi"
"Fungi::Cluster_188","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Schizothecium::Cluster_385","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","unassigned","fungi"
"Glomeraceae::Cluster_446","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Aspergillus flaschentraegeri::Cluster_232","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus flaschentraegeri","fungi"
"Glomeraceae::Cluster_483","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Fungi::Cluster_489","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Athelia::Cluster_1011","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Athelia","unassigned","fungi"
"Fungi::Cluster_175","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Pleosporales::Cluster_255","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Orbiliomycetes::Cluster_294","Fungi","Ascomycota","Orbiliomycetes","unassigned","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_546","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_657","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Helotiales::Cluster_258","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_297","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Archaeosporaceae::Cluster_900","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unassigned","unassigned","fungi"
"Onygenales::Cluster_631","Fungi","Ascomycota","Eurotiomycetes","Onygenales","unassigned","unassigned","unassigned","fungi"
"Nectriaceae::Cluster_165","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","unassigned","unassigned","fungi"
"Archaeosporaceae::Cluster_1161","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unassigned","unassigned","fungi"
"Pseudosclerococcum golindoi::Cluster_184","Fungi","Ascomycota","Eurotiomycetes","Sclerococcales","Sclerococcales fam_Incertae_sedis","Pseudosclerococcum","Pseudosclerococcum golindoi","fungi"
"Archaeosporaceae::Cluster_1242","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unassigned","unassigned","fungi"
"Archaeosporaceae::Cluster_1126","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unassigned","unassigned","fungi"
"Cystobasidium lysinophilum::Cluster_499","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium lysinophilum","fungi"
"Archaeosporaceae::Cluster_921","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unassigned","unassigned","fungi"
"Helotiales::Cluster_214","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Chalara::Cluster_638","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales fam_Incertae_sedis","Chalara","unassigned","fungi"
"Lepiota lilacea::Cluster_1030","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota lilacea","fungi"
"Pleosporaceae::Cluster_519","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","unassigned","unassigned","fungi"
"Ascomycota::Cluster_350","Fungi","Ascomycota","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Orbiliales::Cluster_213","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","unassigned","unassigned","unassigned","fungi"
"Archaeosporaceae::Cluster_984","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unassigned","unassigned","fungi"
"Acremonium rutilum::Cluster_271","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales fam_Incertae_sedis","Acremonium","Acremonium rutilum","fungi"
"Pleosporales::Cluster_324","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_637","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_635","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Trichoderma hamatum::Cluster_335","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma hamatum","fungi"
"Fungi::Cluster_1591","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_678","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_684","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_515","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Dothideomycetes::Cluster_443","Fungi","Ascomycota","Dothideomycetes","unassigned","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_114","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Hypocreales::Cluster_289","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unassigned","unassigned","unassigned","fungi"
"Pleosporales::Cluster_117","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_523","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_449","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Ascochyta medicaginicola_var._macrospora::Cluster_120","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Ascochyta","Ascochyta medicaginicola_var._macrospora","fungi"
"Leohumicola::Cluster_293","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales fam_Incertae_sedis","Leohumicola","unassigned","fungi"
"Gymnopus::Cluster_370","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Omphalotaceae","Gymnopus","unassigned","fungi"
"Glomeraceae::Cluster_313","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_424","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Serendipita::Cluster_256","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","unassigned","fungi"
"Ramularia grevilleana::Cluster_317","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Ramularia","Ramularia grevilleana","fungi"
"Badarisama sojae::Cluster_532","Fungi","Ascomycota","Pezizomycotina cls_Incertae_sedis","Pezizomycotina ord_Incertae_sedis","Pezizomycotina fam_Incertae_sedis","Badarisama","Badarisama sojae","fungi"
"Glomus::Cluster_591","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unassigned","fungi"
"Entoloma::Cluster_494","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","unassigned","fungi"
"Helotiales::Cluster_394","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_180","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Cyathicula::Cluster_322","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula","unassigned","fungi"
"Glomeraceae::Cluster_395","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Chaetomiaceae::Cluster_428","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","unassigned","unassigned","fungi"
"Serendipita::Cluster_321","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","unassigned","fungi"
"Hypocreales::Cluster_597","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unassigned","unassigned","unassigned","fungi"
"Tricholomataceae::Cluster_495","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","unassigned","unassigned","fungi"
"Hypocreales::Cluster_130","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unassigned","unassigned","unassigned","fungi"
"Ascomycota::Cluster_132","Fungi","Ascomycota","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Tricholomataceae::Cluster_208","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_265","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Neofitzroyomyces nerii::Cluster_345","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Stictidaceae","Neofitzroyomyces","Neofitzroyomyces nerii","fungi"
"Glomeraceae::Cluster_855","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Glomus::Cluster_707","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unassigned","fungi"
"Fungi::Cluster_78","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Pleosporales::Cluster_100","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_666","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Fungi::Cluster_742","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_720","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Poaceascoma helicoides::Cluster_681","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Poaceascoma","Poaceascoma helicoides","fungi"
"Glomeraceae::Cluster_673","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Ascomycota::Cluster_548","Fungi","Ascomycota","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_219","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_685","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Helotiales::Cluster_106","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Glomus::Cluster_687","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unassigned","fungi"
"Septoriella hirta::Cluster_476","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Septoriella","Septoriella hirta","fungi"
"Conocybe cylindracea::Cluster_914","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","Conocybe cylindracea","fungi"
"Glomus::Cluster_636","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unassigned","fungi"
"Pleosporales::Cluster_916","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Pyrenochaetopsis leptospora::Cluster_702","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","Pyrenochaetopsis leptospora","fungi"
"Pluteus cinereofuscus::Cluster_827","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus cinereofuscus","fungi"
"Trichopezizella::Cluster_926","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Trichopezizella","unassigned","fungi"
"Dothideomycetes::Cluster_771","Fungi","Ascomycota","Dothideomycetes","unassigned","unassigned","unassigned","unassigned","fungi"
"Helotiales::Cluster_225","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Glomus::Cluster_627","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unassigned","fungi"
"Fungi::Cluster_360","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_777","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Pleosporales::Cluster_361","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Phaeosphaeriaceae::Cluster_644","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","unassigned","unassigned","fungi"
"Rhizophagus irregularis::Cluster_652","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","Rhizophagus irregularis","fungi"
"Alternaria::Cluster_565","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unassigned","fungi"
"Daldinia::Cluster_30","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Daldinia","unassigned","fungi"
"Sordariomycetes::Cluster_198","Fungi","Ascomycota","Sordariomycetes","unassigned","unassigned","unassigned","unassigned","fungi"
"Helotiaceae::Cluster_840","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_463","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_841","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Sebacinales::Cluster_1127","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","unassigned","unassigned","unassigned","fungi"
"Helotiales::Cluster_354","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Fungi::Cluster_413","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_1177","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Glomeraceae::Cluster_1353","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Cornuvesica acuminata::Cluster_376","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Cornuvesica","Cornuvesica acuminata","fungi"
"Tylospora::Cluster_375","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Tylospora","unassigned","fungi"
"Pleosporales::Cluster_458","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unassigned","unassigned","unassigned","fungi"
"Pyrenochaeta::Cluster_812","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","unassigned","fungi"
"Sebacinales::Cluster_433","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","unassigned","unassigned","unassigned","fungi"
"Helotiales::Cluster_462","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Helotiales::Cluster_344","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Daldinia::Cluster_20","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Daldinia","unassigned","fungi"
"Psathyrella fusca::Cluster_97","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella fusca","fungi"
"Fungi::Cluster_581","Fungi","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Psathyrella fusca::Cluster_158","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","Psathyrella fusca","fungi"
"Chloridium::Cluster_377","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","unassigned","fungi"
"Ascomycota::Cluster_244","Fungi","Ascomycota","unassigned","unassigned","unassigned","unassigned","unassigned","fungi"
"Sordariomycetes::Cluster_305","Fungi","Ascomycota","Sordariomycetes","unassigned","unassigned","unassigned","unassigned","fungi"
"Herpotrichia australis::Cluster_731","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Herpotrichia","Herpotrichia australis","fungi"
"Glomus::Cluster_1150","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unassigned","fungi"
"Sclerostagonospora::Cluster_254","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora","unassigned","fungi"
"Alternaria::Cluster_199","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unassigned","fungi"
"Microascales::Cluster_760","Fungi","Ascomycota","Sordariomycetes","Microascales","unassigned","unassigned","unassigned","fungi"
"Helotiales::Cluster_342","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Dissoconium eucalypti::Cluster_453","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Dissoconiaceae","Dissoconium","Dissoconium eucalypti","fungi"
"Glomeraceae::Cluster_895","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unassigned","unassigned","fungi"
"Helotiales::Cluster_877","Fungi","Ascomycota","Leotiomycetes","Helotiales","unassigned","unassigned","unassigned","fungi"
"Cyathicula::Cluster_711","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Cyathicula","unassigned","fungi"
