"finest_name","kingdom","phylum","class","order","family","genus","species","community"
"Thaumatomonadida::Cluster_111","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_113","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Polymyxa::Cluster_6","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","unassigned","protists"
"Thecofilosea::Cluster_10","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Euglypha tuberculata::Cluster_66","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha tuberculata","protists"
"Metabolomonas insania::Cluster_67","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Metabolomonas","Metabolomonas insania","protists"
"Bodomorpha sp.::Cluster_518","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Bodomorpha sp.","protists"
"Euglyphida::Cluster_26","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Heteromita::Cluster_583","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Allapsa vibrans::Cluster_2450","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","Allapsa vibrans","protists"
"Paracercomonas::Cluster_141","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Paracercomonas","unassigned","protists"
"Heteromita::Cluster_592","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Glissomonadida::Cluster_93","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_94","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Thecofilosea::Cluster_40","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Thaumatomonadida::Cluster_154","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"Cercomonas::Cluster_45","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Cercomonadidae::Cluster_100","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Euglypha rotunda::Cluster_53","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"Cercomonas::Cluster_909","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Heteromita::Cluster_170","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Heteromita::Cluster_229","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercozoa::Cluster_230","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_176","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Rhogostoma::Cluster_627","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"Ammopiptanthus mongolicus::Cluster_182","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Ammopiptanthus mongolicus","protists"
"Heteromita::Cluster_640","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonadidae::Cluster_255","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Thaumatomonadida::Cluster_198","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"Heteromita::Cluster_281","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonadidae::Cluster_303","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_285","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_312","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_289","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_319","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Cercomonadidae::Cluster_1067","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_453","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercozoa::Cluster_1616","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Rhogostoma::Cluster_378","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"Cercozoa::Cluster_380","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadida environmental sample::Cluster_332","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Cercomonadida environmental sample","protists"
"Heteromita::Cluster_441","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Metabolomonas insania::Cluster_403","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Metabolomonas","Metabolomonas insania","protists"
"Rhogostoma::Cluster_420","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","unassigned","protists"
"Cercozoa::Cluster_355","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Nudifila::Cluster_479","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"Cercomonas::Cluster_1904","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Cercomonadidae::Cluster_65","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Polymyxa graminis::Cluster_13","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","Polymyxa graminis","protists"
"Cercomonas::Cluster_77","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Euglyphida::Cluster_104","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"Arachnula impatiens::Cluster_33","Eukaryota","Cercozoa","Vampyrellidae","unassigned","unassigned","unassigned","Arachnula impatiens","protists"
"Heteromita::Cluster_169","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercozoa::Cluster_172","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_118","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_50","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_221","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Heteromita::Cluster_299","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Gymnophrys::Cluster_225","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"Heteromita::Cluster_188","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Spongomonas::Cluster_357","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"Euglypha rotunda::Cluster_227","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"Cercomonadidae::Cluster_193","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Cercozoa::Cluster_233","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_371","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Eocercomonas tribula::Cluster_283","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Eocercomonas","Eocercomonas tribula","protists"
"Novel Clade 2::Cluster_691","Eukaryota","Cercozoa","Novel Clade 2","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonadidae::Cluster_435","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"Thecofilosea::Cluster_333","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Cercomonas::Cluster_222","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Cercozoa::Cluster_525","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_1252","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Glissomonadida::Cluster_472","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"Corchorus olitorius::Cluster_60","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Corchorus olitorius","protists"
"Polymyxa::Cluster_29","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","unassigned","protists"
"Cercomonas::Cluster_68","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Thecofilosea::Cluster_32","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"Nucleocercomonas sp.::Cluster_88","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","Nucleocercomonas sp.","protists"
"Heteromita::Cluster_89","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Woronina pythii::Cluster_173","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","unassigned","Woronina pythii","protists"
"Heteromita::Cluster_186","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Heteromita::Cluster_133","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonas::Cluster_191","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Thaumatomonadida::Cluster_142","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"Heteromita::Cluster_146","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonas::Cluster_279","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Paracercomonas kruegeri::Cluster_152","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Paracercomonas","Paracercomonas kruegeri","protists"
"Cercozoa::Cluster_288","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Heteromita::Cluster_290","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Heteromita::Cluster_218","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"Cercomonas::Cluster_407","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Allantion::Cluster_316","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"Peregrinia clavideferens::Cluster_449","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","Gyromitus","Peregrinia clavideferens","protists"
"Cercozoa::Cluster_1064","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"Allantion::Cluster_597","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Allantion","unassigned","protists"
"Cercomonas::Cluster_1836","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"Cercomonas::Cluster_902","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
