"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Carabidae",NA,"Demetrias atricapillus","c(""NCBITaxon:347334"", ""NCBI:347334"", ""GBIF:5757310"", ""https://tree.opentreeoflife.org/opentree/ottol@1062173"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Syntomus obscuroguttatus","c(""NCBITaxon:347401"", ""NCBI:347401"", ""https://tree.opentreeoflife.org/opentree/ottol@985945"", ""GBIF:4479895"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Syntomus obscuroguttatus","c(""NCBITaxon:347401"", ""NCBI:347401"", ""https://tree.opentreeoflife.org/opentree/ottol@985945"", ""GBIF:4479895"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Stomis pumicatus","c(""NCBITaxon:347466"", ""NCBI:347466"", ""https://tree.opentreeoflife.org/opentree/ottol@1036393"", ""GBIF:4473297"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Stomis pumicatus","c(""NCBITaxon:347466"", ""NCBI:347466"", ""https://tree.opentreeoflife.org/opentree/ottol@1036393"", ""GBIF:4473297"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Pterostichus diligens","c(""NCBITaxon:360359"", ""NCBI:360359"", ""https://tree.opentreeoflife.org/opentree/ottol@732748"", ""GBIF:7873810"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Pterostichus diligens","c(""NCBITaxon:360359"", ""NCBI:360359"", ""https://tree.opentreeoflife.org/opentree/ottol@732748"", ""GBIF:7873810"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Trechus quadristriatus","c(""NCBITaxon:372538"", ""NCBI:372538"", ""https://tree.opentreeoflife.org/opentree/ottol@866920"", ""GBIF:4476667"")","ECOCORE:00000010","heterotroph",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Trechus quadristriatus","c(""NCBITaxon:372538"", ""NCBI:372538"", ""https://tree.opentreeoflife.org/opentree/ottol@866920"", ""GBIF:4476667"")","ECOCORE:00000088","carnivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Trechus quadristriatus","c(""NCBITaxon:372538"", ""NCBI:372538"", ""https://tree.opentreeoflife.org/opentree/ottol@866920"", ""GBIF:4476667"")","ECOCORE:00000054","decomposer",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Trechus quadristriatus","c(""NCBITaxon:372538"", ""NCBI:372538"", ""https://tree.opentreeoflife.org/opentree/ottol@866920"", ""GBIF:4476667"")","ECOCORE:00000055","detritivore",NA,"onto:implicit","family","macrofauna_foliar"
"Carabidae",NA,"Trechus quadristriatus","c(""NCBITaxon:372538"", ""NCBI:372538"", ""https://tree.opentreeoflife.org/opentree/ottol@866920"", ""GBIF:4476667"")","ECOCORE:00000090","scavenger",NA,"onto:implicit","family","macrofauna_foliar"
