"queryName","queryId","matchName","matchId","interactionId","interactionName","resourceId","resourceName","reference","graph","level","community"
"Microascales","NA","Graphium weiskei","c(""NCBITaxon:157378"", ""NCBI:157378"", ""GBIF:5141252"", ""https://tree.opentreeoflife.org/opentree/ottol@450666"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium empedovana","c(""NCBITaxon:157379"", ""NCBI:157379"", ""GBIF:5141211"", ""https://tree.opentreeoflife.org/opentree/ottol@450665"")","RO:0002470","eats","NCBI:22009","Hernandiaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium milon","c(""NCBITaxon:157380"", ""NCBI:157380"", ""https://tree.opentreeoflife.org/opentree/ottol@773799"", ""GBIF:5141188"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium cloanthus","c(""NCBITaxon:157381"", ""NCBI:157381"", ""GBIF:5141199"", ""https://tree.opentreeoflife.org/opentree/ottol@773800"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium policenes","c(""NCBITaxon:157382"", ""NCBI:157382"", ""https://tree.opentreeoflife.org/opentree/ottol@773796"", ""GBIF:5141216"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium policenes","c(""NCBITaxon:157382"", ""NCBI:157382"", ""https://tree.opentreeoflife.org/opentree/ottol@773796"", ""GBIF:5141216"")","RO:0002470","eats","NCBI:22140","Annonaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium eurous","c(""NCBITaxon:157387"", ""NCBI:157387"", ""https://tree.opentreeoflife.org/opentree/ottol@773803"", ""GBIF:5141144"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium ridleyanus","c(""NCBITaxon:157388"", ""NCBI:157388"", ""https://tree.opentreeoflife.org/opentree/ottol@773808"", ""GBIF:5141245"")","RO:0002470","eats","NCBI:22140","Annonaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium leonidas","c(""NCBITaxon:157390"", ""NCBI:157390"", ""https://tree.opentreeoflife.org/opentree/ottol@199708"", ""GBIF:5141248"")","RO:0002470","eats","NCBI:4056","Apocynaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium leonidas","c(""NCBITaxon:157390"", ""NCBI:157390"", ""https://tree.opentreeoflife.org/opentree/ottol@199708"", ""GBIF:5141248"")","RO:0002470","eats","NCBI:22140","Annonaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium codrus","c(""NCBITaxon:157391"", ""NCBI:157391"", ""GBIF:5141209"", ""https://tree.opentreeoflife.org/opentree/ottol@199707"")","RO:0002470","eats","NCBI:22009","Hernandiaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium adamastor","c(""NCBITaxon:202801"", ""NCBI:202801"", ""GBIF:5141243"", ""https://tree.opentreeoflife.org/opentree/ottol@829574"")","RO:0002470","eats","NCBI:22140","Annonaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium macleayanum","c(""NCBITaxon:202805"", ""NCBI:202805"", ""https://tree.opentreeoflife.org/opentree/ottol@7152022"")","RO:0002470","eats","NCBI:88854","Atherospermataceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium macleayanum","c(""NCBITaxon:202805"", ""NCBI:202805"", ""https://tree.opentreeoflife.org/opentree/ottol@7152022"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium parus","c(""NCBITaxon:2665934"", ""NCBI:2665934"", ""GBIF:5802866"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium colonna","c(""NCBITaxon:2696334"", ""NCBI:2696334"", ""GBIF:5141170"")","RO:0002470","eats","NCBI:22140","Annonaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium mullah","c(""NCBITaxon:501405"", ""NCBI:501405"", ""GBIF:5803031"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium sarpedon","c(""NCBITaxon:76205"", ""NCBI:76205"", ""GBIF:5141212"", ""https://tree.opentreeoflife.org/opentree/ottol@70456"")","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium chironides","c(""NCBITaxon:866282"", ""NCBI:866282"", ""https://tree.opentreeoflife.org/opentree/ottol@1085330"", ""GBIF:5141185"")","RO:0002470","eats","NCBI:22140","Annonaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium chironides","c(""NCBITaxon:866282"", ""NCBI:866282"", ""https://tree.opentreeoflife.org/opentree/ottol@1085330"", ""GBIF:5141185"")","RO:0002470","eats","NCBI:3401","Magnoliaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium nomius","c(""NCBITaxon:501395"", ""NCBI:501395"", ""https://tree.opentreeoflife.org/opentree/ottol@979622"", ""GBIF:5141242"")","RO:0002470","eats","NCBI:22140","Annonaceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium macleayanus","GBIF:5803065","RO:0002470","eats","NCBI:88854","Atherospermataceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium macleayanus","GBIF:5803065","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Microascales","NA","Graphium timur","https://tree.opentreeoflife.org/opentree/ottol@746070","RO:0002470","eats","NCBI:3433","Lauraceae","NA","gratin:leptraits","order","fungi"
"Magnaporthales","NA","Magnaporthe","c(""NCBITaxon:148303"", ""NCBI:148303"", ""GBIF:2569257"", ""https://tree.opentreeoflife.org/opentree/ottol@348529"")","RO:0002444","parasite of","NCBI:4479","Poaceae","NA","gratin:hedde_misc1","order","fungi"
"Magnaporthales","NA","Gaeumannomyces graminis","c(""NCBITaxon:29850"", ""NCBI:29850"", ""https://tree.opentreeoflife.org/opentree/ottol@7519469"", ""GBIF:3456755"")","RO:0002444","parasite of","NCBI:4479","Poaceae","NA","gratin:hedde_misc1","order","fungi"
