"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Pisaura mirabilis","NA","Pisaura mirabilis","c(""NCBITaxon:1155755"", ""NCBI:1155755"", ""https://tree.opentreeoflife.org/opentree/ottol@963013"", ""GBIF:2150764"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Pisaura mirabilis","NA","Pisaura mirabilis","c(""NCBITaxon:1155755"", ""NCBI:1155755"", ""https://tree.opentreeoflife.org/opentree/ottol@963013"", ""GBIF:2150764"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Pisaura mirabilis","NA","Pisaura mirabilis","c(""NCBITaxon:1155755"", ""NCBI:1155755"", ""https://tree.opentreeoflife.org/opentree/ottol@963013"", ""GBIF:2150764"")","ECOCORE:00000089","predator","NA","onto:implicit","species","macrofauna_surface"
"Pisaura mirabilis","NA","Pisaura mirabilis","c(""NCBITaxon:1155755"", ""NCBI:1155755"", ""https://tree.opentreeoflife.org/opentree/ottol@963013"", ""GBIF:2150764"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda","species","macrofauna_surface"
"Plagiolepis pygmaea","NA","Plagiolepis pygmaea","c(""NCBITaxon:72798"", ""NCBI:72798"", ""GBIF:1320777"", ""https://tree.opentreeoflife.org/opentree/ottol@63950"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Plagiolepis pygmaea","NA","Plagiolepis pygmaea","c(""NCBITaxon:72798"", ""NCBI:72798"", ""GBIF:1320777"", ""https://tree.opentreeoflife.org/opentree/ottol@63950"")","SFWO:0000062","microorganism","NA","onto:implicit","species","macrofauna_surface"
"Plagiolepis pygmaea","NA","Plagiolepis pygmaea","c(""NCBITaxon:72798"", ""NCBI:72798"", ""GBIF:1320777"", ""https://tree.opentreeoflife.org/opentree/ottol@63950"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Plagiolepis pygmaea","NA","Plagiolepis pygmaea","c(""NCBITaxon:72798"", ""NCBI:72798"", ""GBIF:1320777"", ""https://tree.opentreeoflife.org/opentree/ottol@63950"")","SFWO:0000009","exudativore","NA","onto:implicit","species","macrofauna_surface"
"Plagiolepis pygmaea","NA","Plagiolepis pygmaea","c(""NCBITaxon:72798"", ""NCBI:72798"", ""GBIF:1320777"", ""https://tree.opentreeoflife.org/opentree/ottol@63950"")","SFWO:0000020","honeydew feeder","NA","onto:implicit","species","macrofauna_surface"
"Synema globosum","NA","Synema globosum","c(""NCBITaxon:1112488"", ""NCBI:1112488"", ""https://tree.opentreeoflife.org/opentree/ottol@219969"", ""GBIF:5171516"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Synema globosum","NA","Synema globosum","c(""NCBITaxon:1112488"", ""NCBI:1112488"", ""https://tree.opentreeoflife.org/opentree/ottol@219969"", ""GBIF:5171516"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Synema globosum","NA","Synema globosum","c(""NCBITaxon:1112488"", ""NCBI:1112488"", ""https://tree.opentreeoflife.org/opentree/ottol@219969"", ""GBIF:5171516"")","ECOCORE:00000089","predator","NA","onto:implicit","species","macrofauna_surface"
"Calathus melanocephalus","NA","Calathus melanocephalus","c(""NCBITaxon:127479"", ""NCBI:127479"", ""GBIF:4988354"", ""https://tree.opentreeoflife.org/opentree/ottol@276640"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Calathus melanocephalus","NA","Calathus melanocephalus","c(""NCBITaxon:127479"", ""NCBI:127479"", ""GBIF:4988354"", ""https://tree.opentreeoflife.org/opentree/ottol@276640"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Calathus melanocephalus","NA","Calathus melanocephalus","c(""NCBITaxon:127479"", ""NCBI:127479"", ""GBIF:4988354"", ""https://tree.opentreeoflife.org/opentree/ottol@276640"")","ECOCORE:00000019","herbivore","NA","onto:implicit","species","macrofauna_surface"
"Calathus melanocephalus","NA","Calathus melanocephalus","c(""NCBITaxon:127479"", ""NCBI:127479"", ""GBIF:4988354"", ""https://tree.opentreeoflife.org/opentree/ottol@276640"")","ECOCORE:00000136","frugivore","NA","onto:implicit","species","macrofauna_surface"
"Porcellio laevis","NA","Porcellio laevis","c(""NCBITaxon:262335"", ""NCBI:262335"", ""https://tree.opentreeoflife.org/opentree/ottol@898328"", ""GBIF:6284535"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Porcellio laevis","NA","Porcellio laevis","c(""NCBITaxon:262335"", ""NCBI:262335"", ""https://tree.opentreeoflife.org/opentree/ottol@898328"", ""GBIF:6284535"")","ECOCORE:00000054","decomposer","NA","onto:implicit","species","macrofauna_surface"
"Porcellio laevis","NA","Porcellio laevis","c(""NCBITaxon:262335"", ""NCBI:262335"", ""https://tree.opentreeoflife.org/opentree/ottol@898328"", ""GBIF:6284535"")","ECOCORE:00000055","detritivore","NA","onto:implicit","species","macrofauna_surface"
"Alopecosa albofasciata","NA","Alopecosa albofasciata","c(""NCBITaxon:2043226"", ""NCBI:2043226"", ""GBIF:2147391"", ""https://tree.opentreeoflife.org/opentree/ottol@3558401"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Alopecosa albofasciata","NA","Alopecosa albofasciata","c(""NCBITaxon:2043226"", ""NCBI:2043226"", ""GBIF:2147391"", ""https://tree.opentreeoflife.org/opentree/ottol@3558401"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Alopecosa albofasciata","NA","Alopecosa albofasciata","c(""NCBITaxon:2043226"", ""NCBI:2043226"", ""GBIF:2147391"", ""https://tree.opentreeoflife.org/opentree/ottol@3558401"")","ECOCORE:00000089","predator","NA","onto:implicit","species","macrofauna_surface"
"Harpalus affinis","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Harpalus affinis","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000019","herbivore","NA","onto:implicit","species","macrofauna_surface"
"Harpalus affinis","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000136","frugivore","NA","onto:implicit","species","macrofauna_surface"
"Harpalus affinis","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000143","granivore","NA","onto:implicit","species","macrofauna_surface"
"Harpalus affinis","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Harpalus affinis","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000137","palynivore","NA","onto:implicit","species","macrofauna_surface"
"Rhyzobius litura","NA","Rhyzobius litura","c(""NCBITaxon:347454"", ""NCBI:347454"", ""https://tree.opentreeoflife.org/opentree/ottol@509959"", ""GBIF:5749344"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Rhyzobius litura","NA","Rhyzobius litura","c(""NCBITaxon:347454"", ""NCBI:347454"", ""https://tree.opentreeoflife.org/opentree/ottol@509959"", ""GBIF:5749344"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda","species","macrofauna_surface"
"Cercidia prominens","NA","Cercidia prominens","c(""NCBITaxon:1659396"", ""NCBI:1659396"", ""https://tree.opentreeoflife.org/opentree/ottol@3571803"", ""GBIF:2158735"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
