"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Metabolomonas insania","NA","Metabolomonas insania","c(""NCBITaxon:1044902"", ""NCBI:1044902"", ""https://tree.opentreeoflife.org/opentree/ottol@4019189"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Metabolomonas insania","NA","Metabolomonas insania","c(""NCBITaxon:1044902"", ""NCBI:1044902"", ""https://tree.opentreeoflife.org/opentree/ottol@4019189"")","SFWO:0000061","microbivore","NA","onto:implicit","species","protists"
"Metabolomonas insania","NA","Metabolomonas insania","c(""NCBITaxon:1044902"", ""NCBI:1044902"", ""https://tree.opentreeoflife.org/opentree/ottol@4019189"")","SFWO:0000599","heterotrophic protist","NA","onto:implicit","species","protists"
"Polymyxa graminis","NA","Polymyxa graminis","c(""NCBITaxon:70182"", ""GBIF:3204289"", ""NCBI:70182"", ""https://tree.opentreeoflife.org/opentree/ottol@41882"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","protists"
"Polymyxa graminis","NA","Polymyxa graminis","c(""NCBITaxon:70182"", ""GBIF:3204289"", ""NCBI:70182"", ""https://tree.opentreeoflife.org/opentree/ottol@41882"")","ECOCORE:00000045","symbiotroph","NA","onto:implicit","species","protists"
"Polymyxa graminis","NA","Polymyxa graminis","c(""NCBITaxon:70182"", ""GBIF:3204289"", ""NCBI:70182"", ""https://tree.opentreeoflife.org/opentree/ottol@41882"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Polymyxa graminis","NA","Polymyxa graminis","c(""NCBITaxon:70182"", ""GBIF:3204289"", ""NCBI:70182"", ""https://tree.opentreeoflife.org/opentree/ottol@41882"")","ECOCORE:00000146","parasite","NA","onto:implicit","species","protists"
"Polymyxa graminis","NA","Polymyxa graminis","c(""NCBITaxon:70182"", ""GBIF:3204289"", ""NCBI:70182"", ""https://tree.opentreeoflife.org/opentree/ottol@41882"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Polymyxa graminis","NA","Polymyxa graminis","c(""NCBITaxon:70182"", ""GBIF:3204289"", ""NCBI:70182"", ""https://tree.opentreeoflife.org/opentree/ottol@41882"")","SFWO:0000024","plant parasite","NA","gratin:fioredonno_cercozoa","species","protists"
"Polymyxa graminis","NA","Polymyxa graminis","c(""NCBITaxon:70182"", ""GBIF:3204289"", ""NCBI:70182"", ""https://tree.opentreeoflife.org/opentree/ottol@41882"")","SFWO:0000599","heterotrophic protist","NA","onto:implicit","species","protists"
"Polymyxa graminis","NA","Polymyxa graminis","c(""NCBITaxon:70182"", ""GBIF:3204289"", ""NCBI:70182"", ""https://tree.opentreeoflife.org/opentree/ottol@41882"")","SFWO:0000024","plant parasite","NA","onto:implicit","species","protists"
"Woronina pythii","NA","Woronina pythii","c(""NCBITaxon:1484336"", ""GBIF:8001169"", ""https://tree.opentreeoflife.org/opentree/ottol@4005416"", ""NCBI:1484336"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","protists"
