"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"1","Harpalus","NA","Harpalus","c(""NCBITaxon:41076"", ""NCBI:41076"", ""https://tree.opentreeoflife.org/opentree/ottol@413463"", ""GBIF:1035821"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"2","Harpalus","NA","Harpalus","c(""NCBITaxon:41076"", ""NCBI:41076"", ""https://tree.opentreeoflife.org/opentree/ottol@413463"", ""GBIF:1035821"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"3","Harpalus","NA","Harpalus","c(""NCBITaxon:41076"", ""NCBI:41076"", ""https://tree.opentreeoflife.org/opentree/ottol@413463"", ""GBIF:1035821"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"4","Harpalus","NA","Harpalus","c(""NCBITaxon:41076"", ""NCBI:41076"", ""https://tree.opentreeoflife.org/opentree/ottol@413463"", ""GBIF:1035821"")","ECOCORE:00000085","rhizovore","NA","onto:implicit"
"5","Harpalus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"", ""GBIF:6097913"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"6","Harpalus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"", ""GBIF:6097913"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"7","Harpalus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"", ""GBIF:6097913"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"8","Harpalus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"", ""GBIF:6097913"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"9","Harpalus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"", ""GBIF:6097913"")","ECOCORE:00000136","frugivore","NA","onto:implicit"
"10","Harpalus","NA","Harpalus servus","c(""NCBITaxon:1587338"", ""NCBI:1587338"", ""GBIF:6097921"", ""https://tree.opentreeoflife.org/opentree/ottol@3423442"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"11","Harpalus","NA","Harpalus servus","c(""NCBITaxon:1587338"", ""NCBI:1587338"", ""GBIF:6097921"", ""https://tree.opentreeoflife.org/opentree/ottol@3423442"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"12","Harpalus","NA","Harpalus servus","c(""NCBITaxon:1587338"", ""NCBI:1587338"", ""GBIF:6097921"", ""https://tree.opentreeoflife.org/opentree/ottol@3423442"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"13","Harpalus","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"14","Harpalus","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"15","Harpalus","NA","Harpalus affinis","c(""NCBITaxon:247283"", ""NCBI:247283"", ""https://tree.opentreeoflife.org/opentree/ottol@179868"", ""GBIF:1035864"")","ECOCORE:00000143","granivore","NA","onto:implicit"
