"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"40","Psallus","NA","Psallus varians","c(""NCBITaxon:1545233"", ""NCBI:1545233"", ""https://tree.opentreeoflife.org/opentree/ottol@3476959"", ""GBIF:4488696"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
"41","Psallus","NA","Psallus perrisi","c(""NCBITaxon:2882745"", ""NCBI:2882745"", ""GBIF:4488729"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"42","Psallus","NA","Psallus perrisi","c(""NCBITaxon:2882745"", ""NCBI:2882745"", ""GBIF:4488729"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
"43","Psallus","NA","Psallus perrisi","c(""NCBITaxon:2882745"", ""NCBI:2882745"", ""GBIF:4488729"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda"
"44","Phylloneta","NA","Phylloneta","c(""NCBITaxon:1405155"", ""NCBI:1405155"", ""https://tree.opentreeoflife.org/opentree/ottol@3564148"", ""GBIF:4407945"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"45","Phylloneta","NA","Phylloneta","c(""NCBITaxon:1405155"", ""NCBI:1405155"", ""https://tree.opentreeoflife.org/opentree/ottol@3564148"", ""GBIF:4407945"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"46","Phylloneta","NA","Phylloneta impressa","c(""NCBITaxon:1405156"", ""NCBI:1405156"", ""GBIF:6718007"", ""https://tree.opentreeoflife.org/opentree/ottol@5125972"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"47","Phylloneta","NA","Phylloneta impressa","c(""NCBITaxon:1405156"", ""NCBI:1405156"", ""GBIF:6718007"", ""https://tree.opentreeoflife.org/opentree/ottol@5125972"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
"48","Phylloneta","NA","Phylloneta sisyphia","c(""NCBITaxon:1871992"", ""NCBI:1871992"", ""https://tree.opentreeoflife.org/opentree/ottol@3563149"", ""GBIF:4550668"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"49","Phylloneta","NA","Phylloneta sisyphia","c(""NCBITaxon:1871992"", ""NCBI:1871992"", ""https://tree.opentreeoflife.org/opentree/ottol@3563149"", ""GBIF:4550668"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"50","Phylloneta","NA","Phylloneta sisyphia","c(""NCBITaxon:1871992"", ""NCBI:1871992"", ""https://tree.opentreeoflife.org/opentree/ottol@3563149"", ""GBIF:4550668"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda"
"51","Crematogaster","NA","Crematogaster","c(""NCBITaxon:29040"", ""NCBI:29040"", ""GBIF:1324306"", ""https://tree.opentreeoflife.org/opentree/ottol@481823"")","SFWO:0000062","microorganism","NA","onto:implicit"
"52","Crematogaster","NA","Crematogaster <genus>","NCBITaxon:29040","SFWO:0000062","microorganism","NA","onto:implicit"
"53","Crematogaster","NA","Crematogaster sordidula","c(""NCBITaxon:1201382"", ""NCBI:1201382"", ""GBIF:1324934"", ""https://tree.opentreeoflife.org/opentree/ottol@80649"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"54","Crematogaster","NA","Crematogaster sordidula","c(""NCBITaxon:1201382"", ""NCBI:1201382"", ""GBIF:1324934"", ""https://tree.opentreeoflife.org/opentree/ottol@80649"")","SFWO:0000062","microorganism","NA","onto:implicit"
"55","Crematogaster","NA","Crematogaster sordidula","c(""NCBITaxon:1201382"", ""NCBI:1201382"", ""GBIF:1324934"", ""https://tree.opentreeoflife.org/opentree/ottol@80649"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"56","Crematogaster","NA","Crematogaster sordidula","c(""NCBITaxon:1201382"", ""NCBI:1201382"", ""GBIF:1324934"", ""https://tree.opentreeoflife.org/opentree/ottol@80649"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"57","Crematogaster","NA","Crematogaster sordidula","c(""NCBITaxon:1201382"", ""NCBI:1201382"", ""GBIF:1324934"", ""https://tree.opentreeoflife.org/opentree/ottol@80649"")","ECOCORE:00000140","nectarivore","NA","onto:implicit"
"58","Crematogaster","NA","Crematogaster sordidula","c(""NCBITaxon:1201382"", ""NCBI:1201382"", ""GBIF:1324934"", ""https://tree.opentreeoflife.org/opentree/ottol@80649"")","SFWO:0000068","plant exudate feeder","NA","onto:implicit"
"59","Crematogaster","NA","Crematogaster sordidula","c(""NCBITaxon:1201382"", ""NCBI:1201382"", ""GBIF:1324934"", ""https://tree.opentreeoflife.org/opentree/ottol@80649"")","SFWO:0000009","exudativore","NA","onto:implicit"
"60","Crematogaster","NA","Crematogaster sordidula","c(""NCBITaxon:1201382"", ""NCBI:1201382"", ""GBIF:1324934"", ""https://tree.opentreeoflife.org/opentree/ottol@80649"")","SFWO:0000020","honeydew feeder","NA","onto:implicit"
"61","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"62","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","ECOCORE:00000054","decomposer","NA","onto:implicit"
"63","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","ECOCORE:00000055","detritivore","NA","onto:implicit"
"64","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","ECOCORE:00000056","saprotroph","NA","onto:implicit"
"65","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","SFWO:0000062","microorganism","NA","onto:implicit"
"66","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"67","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","ECOCORE:00000090","scavenger","NA","onto:implicit"
"68","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"69","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","ECOCORE:00000140","nectarivore","NA","onto:implicit"
"70","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","SFWO:0000068","plant exudate feeder","NA","onto:implicit"
"71","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","SFWO:0000009","exudativore","NA","onto:implicit"
"72","Crematogaster","NA","Crematogaster scutellaris","c(""NCBITaxon:255218"", ""NCBI:255218"", ""GBIF:1325120"", ""https://tree.opentreeoflife.org/opentree/ottol@313149"")","SFWO:0000020","honeydew feeder","NA","onto:implicit"
"73","Crematogaster","NA","Crematogaster auberti","c(""NCBITaxon:622700"", ""NCBI:622700"", ""https://tree.opentreeoflife.org/opentree/ottol@651551"", ""GBIF:1325084"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"74","Crematogaster","NA","Crematogaster auberti","c(""NCBITaxon:622700"", ""NCBI:622700"", ""https://tree.opentreeoflife.org/opentree/ottol@651551"", ""GBIF:1325084"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"75","Crematogaster","NA","Crematogaster auberti","c(""NCBITaxon:622700"", ""NCBI:622700"", ""https://tree.opentreeoflife.org/opentree/ottol@651551"", ""GBIF:1325084"")","SFWO:0000062","microorganism","NA","onto:implicit"
"76","Crematogaster","NA","Crematogaster auberti","c(""NCBITaxon:622700"", ""NCBI:622700"", ""https://tree.opentreeoflife.org/opentree/ottol@651551"", ""GBIF:1325084"")","ECOCORE:00000140","nectarivore","NA","onto:implicit"
"77","Crematogaster","NA","Crematogaster auberti","c(""NCBITaxon:622700"", ""NCBI:622700"", ""https://tree.opentreeoflife.org/opentree/ottol@651551"", ""GBIF:1325084"")","SFWO:0000068","plant exudate feeder","NA","onto:implicit"
